text,label
UGANDA: UN condemns attack on aid convoy,1
"While insisting that the elections - particularly the presidential poll - were flawed, some political observers suggested that the new parliament would be the most representative since Zambia acquired independence from Britain 37 years ago.",0
"MISP will focus on some 30 projects, each costing between US$200,000 US$1 million, such as water and sanitation, paving of secondary streets, street lighting systems, gardens, libraries, and other facilities throughout Albania.",0
Church bells sounded on Sunday as rescuers recovered bodies of victims drowned by the floods which covered wide areas.,1
Getting expert people to the theater of operations: The Global Outbreak Alert and Response Network (GOARN) has been activated and 120 expert epidemiologists are on standby.,1
The consolidated mandate of the people will become the foundation for the elaboration by an elected parliament of a draft treaty between the Chechen Republic and the federal center.,0
"We have some vaccines which have reduced illness among the children, like pneumococcal and rotavirus, which are not wildly available in health units due to high cost, Jolly Natukunda, a senior paediatric consultant at Mulago National Referral Hospital, Uganda's largest referral facility, told IRIN.",1
"NATO flew thousands of tons relief goods, treated thousands of injured, cleared debris, provided potable water, and built various shelters, clinics along with school facilities.",1
"A smallholder farmer in Zimbabwe's Midlands, he watched helplessly last year as floods destroyed crops, livestock, homes and schools.",1
"UNICEF and WHO have identified potential public health concerns resulting from congestion and poor sanitation and hygiene at evacuation centres in Vientiane during visits to the centres with the Ministry of Health at the weekend, and say these need to be urgently addressed.",0
"It said Masood loyalists launched a four-pronged attack against Taliban bunkers in Baghlan and Takhar but were ""totally unsuccessful.""",1
The meetings come on the back of Buhari's appeal to world leaders at the G7 summit in Germany last weekend for more help in combating extremism and visits to Chad and Niger.,1
"The local military lent a rowboat to SOS Children's Villages relief workers to reach the more than 7,000 stranded flood victims.",1
(a) The new Head of state and his Deputy began a campaign in rural areas to explain to the population the new political orientation for this 18-month transition government.,0
"UN peacekeepers set up a 20-kilometre ""security zone"" around Kidal a month ago after days of deadly clashes between rival armed groups.",1
This afternoon at 3 p.m. the Council will hold a panel discussion on the use of military assets for natural disaster relief.,1
"In dealing with Israel's nuclear weapons and preventing a nuclear arms race in the Middle East, the League had been one of the first to call for a nuclear free zone.",0
"Prior to his arrival in Ethiopia, he visited Eritrea and Kenya for talks with top officials on combating terror.",1
"The government declared the outbreak a national health emergency and mobilised partners to conduct additional polio vaccination campaigns in Upper Nile, Jonglei, Eastern Equatoria, Central Equatoria and Unity states that were considered most at risk.",1
"The Salk inactivated poliovirus vaccine (IPV), used in most developed countries, including Canada, contains chemically inactivated poliovirus.",1
Polio vaccination teams have repeatedly come under attack and radical religious clerics declare immunisation of children un-Islamic.,1
"In southern Pakistan's Baluchistan Province, UNHCR currently cares for more than 151,000 newly arrived Afghans in a series of camps and at the Killi Faizo transit centers.",1
"Sirajganj, Bangladesh. When the rain-swollen Jamuna River breached its banks and inundated Sirajganj town 4 years ago, the streets were under knee-deep water, forcing shutdowns of businesses and schools.",1
"Representatives of the GOM, United Nations Development Programme, WFP, UNICEF, USAID, United Nations Food and Agriculture Organization and Doctors Without Borders/France participated in four overflights on April 4 to assess the sites affected by Cyclone Hudah.",1
"They are dermatitis (skin disease), gastritis (stomach disease), ISPA, chepalgia (fever/headache), and rheumatic.",0
"""Since IPV is an injectable vaccine, to administer it requires training, better cold chain systems, injections and so on.",1
"Other essential items distributed by ADRA include pots, plates, cups and cutlery.",1
"Long term rehabilitation plans include construction of temporary latrines as well as permanent latrines in communal areas like schools, deploy 2-3 drilling rigs to dig boreholes and install hand pumps, wide-spread dissemination important",1
The airport of Subang in Malaysia is available for accepting strategic airlifts.,0
"Replying to a question by Congress of Democrats (CoD) leader Ben Ulenga, Simunja said legislation governing the NDF did not provide for conscientious objectors.",0
Delays in harvesting and desertions of farms by owners could lead to a reduction in the grain harvest.,0
"Australia is making a significant investment in improving the maize and legume crop productivity of up to 500,000 small farmers through the Australian Centre for International Agriculture Research (ACIAR).",0
"""With more than 7,500 people infected already and the virus spreading rapidly, there is virtually an endless demand for safety equipment,"" said AmeriCares Vice President of Emergency Response Garrett Ingoglia.",1
About 70 percent of China's rivers and lakes are polluted due to industrial pollution and lack of waste treatment plants.,1
"Senegal and Guinea-Bissau have agreed to conduct joint patrols along their common border to curb attacks by armed bandits, AFP reported Senegalese President Abdoulaye Wade as announcing on Friday.",1
WHO is recruiting a sanitary engineer / consultant from 17 February to 31 March with following Terms of References:,0
"However while ECOWAS wanted him to lead a 12-month transition back to democratic rule, the former junta demanded he step down after a constitutionally mandated period of 40 days, leading to a stalemate in negotiations.",0
"Patnm, di Maryani relem pou li banm nouvel li ak timoun yo. Mesi se john jean depi Monben kwochi.",1
"Nou kwadebouke, nou gen pwoblem sant m yo nan santo 15",1
Eske se rele nap relem oubyen se mwen kap rele nou?si se mwen eske,0
MEZANMI MWEN MWEN NAN DELMA 2 NOU TR MAN MAL NOU PA JAN M JWEN ANY,1
Comment nou ka jwen dlo ak manje nou gen moun ki gen tout kalte pwoblem nan fontamara 43 cite tinante,1
Bonswa eske tanbleman te fini,1
Sak pase mwen ta renmen konnen kijan arab la ye,1
Koman nou ka jwenn sekou ak manje nan fontamara 43 ru menos nan tet la bel,1
"Mwen salye nou pou sipo n ak solidarite nap bay pap ayiswen an jodi a. M abite nan yon tizo n ki rele dyobl ant miso ak jivna 7 andan net, koman pou n",1
AL NENPOT MOUN KI WEL NAN LARI MEN KI KOULE RAD KI SOULI JIP DINN BLANK PASE SOU KOTE JIP LA youn mayo nwa souli ekriti blank pase devan l li penyen tiko,0
Ki kote mounn fort mercredi ka jwenn manje ak dlo. paske nou gen anpil pwoblem nan zonn nan. please ede nou.,1
Mwen la plan madan m ansent m pa gen lajan blok frapel li paka mache nou pajwen n yon moun ki pase we nou mwen nan zon moya,1
Louko mta renmen konnen si tout animat radyo 1 yo vivan,1
N KAD EDIKASYON POU T0U MOUN.,1
Aide mous a delmas 65 rue orchidye nous avons soif. Merci,1
"D MEDIKAMAN YO TA DWE DITRIBYE NAN CHAK DEPATMAN YO, PASKE LOPITAL",1
Voye yon kek minit telefon pou mwen,0
SIL VOU PLE NOU BEZWEN ED IMANITE PASKE DEPATMAN LWES LA FRAPE ANPIL.,1
Bonjou ajan konsene nou yo nou gen nan depatman sid espesyalman sou teren gabyon moun yo pa gen mange menm dlo pou bwe tanpwi sove lavi yo souple mwen se fenol,1
komite a d d p l a ap fe sevis urgence lan konnen gen anpil moun ki vini nan sud nan direksyon torbeck bereaud sans largent sans mange moun yo nan anpil grangou,1
Mwen nan janrabel mwen te poto prans mwen fwape nan lestomak lap m,1
Hello! Bon soir.  carefour route truitier villa jasmin B #132 a be,1
Mwen anvi fe yon apel mwen pakapab gen yon bann fanmi mwen m pa tande fem fave mesi,0
"j ai besoin d eau 27 bertin, Carrefour",1
Surpopulation dans la ville des Cayes. Pas de scurite dans Cette ville. Augmentation des produits sur le march. Les gens des CAYES sont dans leurs petit s,1
ou paka achte anyen demi bout diri ap vann 350 dola grangou vle fini ak nou m se gonavyen m abite nan dezym seksyon kominal de vil ansagale m gen yn gra,1
Mwen pa konnen ki cyber cafe ki ouve nou menm nou nan lari nou pa gen dlo pa gen manje si lapli nou ap mouye fe yon jan pou nou souple,1
Mwen pa konnen adres cyber?cafe? Ki an fonksyon.,1
"ATIS KI MOURI, SA KI BLESE AK SA KI DISPART MWEN GEN POUM BAY YO JODI AN NAN PLIS PASE 6 RADJO TANKOU RADIO ONE, SIGNAL, MAXIMUN KARAIB, LUMIERE ECHT. . AN",0
"2 CYBER CAFE ROUTE DE FRERE, PLI BA JUMBALA.",0
adres cyber cafe ki an fonksyon kafou fougy rout nf,1
Pa gen adress entnet ki en fonction tout kraze mwen pa gen lot mwa,1
Nou bezwen dlo ak manje nan akasya.,1
bonjou nou nan palerin 5.,1
Moun yo ap finn mouri grangou swaf dlo ap fini ak nou gade kisa nou ka f. Adres la se petyon vil ri chavann pwolonje nan bt impas malut no 115,1
MWEN PA KONN ADRS LA DITOU PASKE M FENK VINN JEREMI,0
"ures paske toutes les marchandises st montes tet ng, ti mamit diri 40g.",0
Bonjou eske nou ka dim ki kote mwen ka jwenn yon biwo western union ki ouv nan kapital la?,1
Nou nan k-fou b EDH tanpri pase ede nou paske grangou ap tiye timoun yo,1
"Nou min, m pap mg nou dezesper paske nou pa janm jouin an yen nou pa gen dlo ak mang. non organizasion nou an ce kol zpol pou, n delivr, de lubin joseph.",1
Nou ka enfme m sou youn nan nenpot biwo transf ki ta an fonksyon koulye a? Paske mwen gen yon ka ijan ke m ta vle soti.,0
"an, moun yo vreman gen pwoblem manje nan kwadebouke, espesyalman nan zon santo 15 ak 13",1
Aide pou baz thomassin 32 rue celin kay altidor 300 moun,1
"Mwen kafou mwen pa jwenn manje, mwen pa jwenn dlo poum bw",1
"bnsoir nous n, avons pas d, eau du cote de santo 15 merci de m, avoir recu",1
Digicel pa gin komicacion jeremi,0
Nou bezwen mage dlo swen lajan eneji tant ou prela nan zon laplan santo 2e imp. ALEXIE #4,1
Jan mwen w sitiyasyon peyi sa prezante pito nou remt li bay blan. Ng yo pap regle anyen pou li se plis lekol ak inivsite leta pou gen teknisyen ki by,0
"Poukisa jiskaprezan digicel pa ka fe appel nan LEOGANE. Svp fe yon jan pou nou, nou bezwen di fanmi nou koman nou ye.",1
Mwen rete bit bwaye kwade misyon tout popilasyon sa depi la katatrof sa pase a pa janm gen anyen ki vin distribiye nan zon sa m ta renmen otorite konsne,1
Nom Dieuphete monnestil kay mwen craze nou tout fanmi an pa gen an yen pou n manje mwen nan fontamara kisa nou deside fe pou nou,1
nous bezyen manje nan zon debysi. yon psyon jwen yon lot pa jwen.,1
"Allo, bonjou washington nou se yon paket san abri, nou bezouin tant, manje, dlo, rad, e lot bagay ki pi enpotan anko yon toilette mobile. nou nan palais",1
"Sil te ple moun nan kafou fy, avni maglwa ambwaz bezwen tant epi d yo pa rive nan zon nan, tanpri fe yon jan pou nou ka jwenn tant yo plis, bo legliz salem nan.",1
n tap fe yon ti lekol lipa fonksyone gade kisa nouka fe pou mwen,0
MWENLWEN. FAN MIMWEN. MWENPAGEN KAT POUM. RELE. SENAN SOVE KITEPORAU. PRINS MWENTWONPE MACHI. NE. SILVOU PLE BAN MCHANS,1
Mwen nan wout de Nazon yo pa gem pote enyen pou nou mwen gen you bb mwen pa gen doct,1
"bonsoir je suis un technicien en agronomie, jai besoin de travailler dans ce domaine. merci",0
"orite yo mande desantralizasyon, pou moun an pwoven ale lakay yo,",1
Mwen nan Bonbadopolis Ayiti. Anpil nan moun ki pa mouri nan katastw,1
Nou nan leogan laferone nap mouri la fen kay nou kraze. fe yon jan pou nou svp,1
MWEN TA RENMEN KONNEN KOTD CYBER CAFE A YE.,0
Moun nan ri d za plastik poko jwenn anyen,1
nou bezwen tente manje toute bagay nom se higgens guerilus adres mw,1
Nou bezwen aide nan plas mosole anfas ancien palais justis la nou pa gen dlo nou pa gen anyen,1
Mwen vle antre an konta ave nou.,0
Kisa ki pral rive nan jou kap vivi yo,0
Fanmi mwen nan vil tigwav ak manmanm ki nan 9m seksyon tigwav bezyen ed. tankou : nouriti ak tant pou nou ka sove vi nou. mwen jean louis AndrFable. miz ap,1
E mwen pa gen sen kob pou mwen achete kat,0
Nan rue villefranc rue ki pase anba rzvwa balos la plen moun ki bezwen ed yo gen pwoblem tout bon fe yon pase tanpri.,1
kijwenn ed alimante yo. mesi mwen nan vilaj lap.,1
"en pedi machandiz mwen, kay mwen kraze silvouple mwen bezwen ed ni",1
"mwen bezwen al jwenn fanmi mwen etats-unis ( usa ). Mwen pa pagen kay pou mwen rete, mwen pagen rad pou mwen mete, yo pa vi-n bay manje nan zon lakay mwen t",1
Nou rete kafou nan zon bten rue du fort. Nou bezwen manje dlo lat,1
"MWEN SALIE NOU E MWEN PROFITE DI NOU GIN ANPIL MOUN KAP SOUFRI GRAN GOU YO BEZOUIN ATIK DE TOILTE, MANJE, RAD, SANDAL, SOULI ELATRI. RESOUS PAM FINI A",1
MOUEN SOTI MORNE LAZAR KOUNIE A MOUEN TROUVE M ANBA MNE KALVER KM SINISTRE KI PA JAMAIS BENEFICIE MME YOUN CHAS DLO APR MOUEN FIN N PEDI YOUN KOUZIN,1
"Otorite gresye yo pako fe anyen jiska jodia se jodia yap fe yon reyinyon kay pa a a 2h depite, majistra, kazk, azk, ak delege vil. Gen 6 mounn anban de",1
@0! @Sos nan nazon rue bartholy et seguineau nou gen anviron43 fanmi ki nan lari a nou pa janm jwen dlo manje fe mesaj la pase pou nou a note nou f komite ak,1
"pri pran vwa nou anchaj, map pale nan non pap m an, paske m c yon tiboukanwa mesi. NADE JEAN CHELET.",1
Pa blye mwen bezwen ed nou nan moman sa a.,1
AY KI KRAZE. GEN 5 MOUN KI BLESE. SEKOU RAPID SVP,1
n bezwen ed mwen malad nan panse m. Se nan savann map demi ak anpil lot moun epi tibebe tou. Mesi,1
Mwen abite christ-roi nou pa gen anyen pou nou mange ni pou nou bwe tanpri pase kote nou,1
yo pou nou ban m adres yo selma,0
t moun lakay mwen mwen souve yon sel tineve m pyelkase mwen konsapou m fe s v p ede m avek li mwen gen sam mireille miami dil pou mwen de m s v p telefon,1
"Mwen panse nou tap banm yon repons zone turgeau impasse colon besoin d-aide de l-eau, manje etc",1
rive rue monseigneur cuillour prolonge nou nan miz merci,1
Mwen nan difikilte poum achte kat. Tanpri edem.,0
nou bezwen ed nan premye seksyon limit dezil komin tirivy nou gen anpil etranje nan zoN nan,1
Tanpri fe sa pou mwen paske mwen pa gen pason ki pou edem.,1
"Nou bezwen ed, avan katas twof 12 janvye a te deja genyen 2 senmenn lapli ki devaste tout plantasyon nou yo ak touye anpil but tankou : kabrit, kochon, bf ak",1
Centre haitien cooperation internatiomale ap mande ed dlo manje tant kouvti pou viktim delma 33,1
odonat yon oganizasyon ye. Mwen se ansyan chf sekirite o. n. a. Mwe,0
"Je vous remercie de votre aide. Je veux que vous saches que je ne suis pas a port au prince, je suis dans la ville des cayes je vais vous faire mon CV tres",1
"m pa gen dinat, ni pap jwenn kote pou m al eckri cv a pou m voye ale m c pwofesyonel, m fe pbonbye e karela, tanpri souple m bezwen sipe nou, m c yon jn",0
Mwen bezwen tant mwen lavale 2 jacmel paske kay mwen kraze,1
Nou nan cote plage 28 et 26 carrefour nou poko jwen anyen nou gen prolm dlo manje. nou grangou et nou swaf.,1
Mwen bezwen ede akos sekous la,1
"Tranbleman de ta a pase li pa kitem avek ayen, kay mwen kraze, mpa gen rad poum mete, pa gen manje poum manje, mwen kouri vin andey ntoujou ap soufri pask",1
Jodi a mwen santi m kontan depi m vinn tande mesaj sa a nan la voix,0
Sa poum fe pou d pam nan paske se pdepi mwen ye,1
"Nou sinistre nan matisan, sitou nan lekol perou, legliz sent banadt ak lekol nmal. Nou bezwen manje ak tant paske fredia fnou malad anpil. Bandi deklaren",1
S v p eske se vre ap gen tranbleman de ta asw a,1
Bonswa dijicel mwen gen vwazen m ke pyel kase men li poko trouve ankenn ed se kisa ou kapab fe pou li antan ke yon konpayi kab ed ayiti viktim tranbleman,1
SA NOU FE POU NOU JWEN YON TI MANJE POU MANJE NOU PA KAPAB SI OU T,1
Se viktim. lapl n. soti chada riv santo pa menm yon chache dlo nou pa jwenn akevwa manje nap mouri lafin mwen mande pou nou voye je sou lapl n,1
do maket delimart ki nan diquini an. Pami nou gen tout kalite viktim. Nou t fe plizy demach : tankou fme komite men jiska prezan nou pa abouti nan anyen. M,1
nou bezwen ed nan fontamara tant pou nou domi mesi,1
Eske moun fontamara 47 pa nan iad la paske mwen pa jamm w yo pase we nou,1
"Nou pa jwen anyen. Av. Magloire Ambroise, bloc Sogebank FredALBERT",1
Mwen ta renmen konen si lekol pap ouv anko. Se Denis clermont,0
mande nou sanapf ak sa nou papf nou mande sekou paske nou konnen medya yo se vwa pap la noupakapab ank.,1
"pou nou mete nan dlo yo, tanpri moun nan zon ap tan nou ak ka kontan",1
mwen se yon viktim papa m mouri eske yo pap bay nou menm polisye viktim anyen.,1
"jan ak potoprens, Nou ta renmen pou fe mesaj la pase pou nou tanpri. Se pap Nan Rezv la ki mande Ed.",1
Yo di pou asw a replik la ap pi rad pase premye pase a eske se vre map soufri anpil ak pitit mwen madan mwen,1
Nan zon kote nou ye nan kwadbouk se nan balanton 1 nou pa jwenn anyen nou mande ak moun ki konsne poul f le mak simom posible,1
Mesi pou bl enfomasyon sa yo nou ban mwen men mwen ta renmen komike ak fanmi yo ba gen mwaen pou mwen achete kat,0
MWEN APEN PWAL FE FILO SAFE MWEN POKO APRENN POUM TAGEN YEN CV DJOB,0
"Bonswa nou sou wout 9 la lew fin kite baz minusta yo nou gen problem dlo ak manje, li yo vin bay dlo li mal distribiye nap mande pou yo bay li de apateman tanpri",1
ki trete ak tant an ka la pli. pou plis presizyon nou ka kontaktem sou menm nimero sa poun ka ede moun sa yo rale yon souf.,1
Koman yon moun ka ale etazini si li gen yon frl ki sitizen.,0
Mwen entrese genyen enfomasyon sou posiblite pou gen anpil lot tranbleman de te nan jou kap vini yo. Radio Caraibes ap pale de sa men yo pa fini pale av,1
yonti information sou replik yo,1
EDEM SVP MWEN BLESE MWEN PA JWENN ANYEN NAN AID YO,1
men nan fotamara bo leglis elim nan nou pa gen manje pou manje ede nou non tanpri,1
bonjou mwen gin poblaim se nan lari mwen ye,1
Bonjour mwem tap tande radio yo di moum ki andifiklete voye sms nan nimero sa fri ak si mwem tap viv nan kay ak papa fr se pitit mari mwem gen de pitit,1
"Ki le nap ka jwen sevis nan KAM TRANSFE,",0
Mwen ta renmen gen tout enfomasyon yo,0
Eske yon mounn ka ale usa ak yon timoun ki ameriken.,0
"bonjour mwen ta renmen konnen tout enformasyon enportan yo, merci se Monnely?",1
M ta renmen konnen si nou gen infomasyon sou kile anbasad americaine ap ouvri pou moun kite gen randevou residence,0
"Mwen gen pwoblem, paske mwen pa gen lajan pou m manje. epi kat mwen fini m pa ka rele fanmi m lot b.",1
BONJOU MWEN TA RENMEN KONNEN PLIS ENFOMASYON 2 TRENBLEMEN 2 TE A,1
ESKE GEN AGENCE KI OUVRI POU FE PASPO KI KOTE MWEN KA FE YON PASPO MESI,0
Ou est situ un local du Sngal en Haiti?,0
"We need medical help at climatec, rue aubran face BPH petion-ville.",1
Mta renmen konnen eske ap gen secousse jodi samedi a?,1
"Tanpri souple fe yon bagay pou nou, nou nan santo 20 bo lekol filantwps la, nou bezwen dlo, manje poun ka viv, nou anviwon 20 moun",1
BdyE BENIW!NAN KONBYEN TAN NOU Ka frape pa gro seisme sa ank?msi.,1
"J'habite sur les hauteurs de Dupont, pare 3 enfants, enseignant, sans reserve pour m'occuper d'une famille largie de 9 personnes je suis pour le parachutage.",1
konsnan teren an nan ki zon li ye nan kwadbouk a se nan lari map demi kay mwen kz,1
Mwen ta renmen konnen ki l westan inyon ap ouvri svp.,0
on ti kay li kraze sou nou Bondye pou nou la pli pa ank vini. ESKE,1
"tiye nou, se youn nan rezon ki fe paran nou tal mande azil o Canada, men kou nya tout krimin al sa yo lage. Mwen ta renme n nou ede nou, ( p ou nou ta ede",1
kil biwo leta yo ap repran aktivite,0
rt-au-prince koulye nou oblije paka rete akoz pwoblem tranbleman de ta a ki te pase a kouly a nou retounen Gonaive nan yon zon yo rele kanal bwa kote k,1
Nou nan kenskf tranblemann te ya frape nou fe nou bezwen manje tant rad lan dra pounou f fas avek lamiz seren nwit lougarou malfkt kap nwi nou chak,1
Bonjou m ta renmen konnen ki artiste ki mouri,0
SE KEK ENFOMASYON MWEN VLE KONNEN.,0
Map mouri grangou sou kont nou. ( CHRIST revient ),1
"ijans paske moun yo ap mouri ak grangou, pou mezi de sekirite le chof a ap vini nou ta renmen akonpanye chof a pou evite derapaj pou distribisyon an ka",1
SI YON MOUN GEN PASPOR KI KONDISYON LI DWE RANPLI POU L JWENN YON VISA KANADA?,0
o mwen te ale nan egzamen men mwen pat bon. Silvoupl ede M.,1
Svp eske nou ka dim kijan pou fe pou m gen yon viza pou sen doming mwen gen paspor deja,0
Bonjou bi kif mwen kwi nou mwen gwovant kay mwen kwaze mwen nan lari mwen menm mari mwen ak 2 pitit mwen rt 1mwa poum akouche map mande kisa nou k,1
mwen bezwen aide paske sesou konte sanmi mwen ye au cap haitien,1
m we nou pa pot ed pou moun p au p ki nan st mak yo. nou genl bliye yo.,1
Urgent tanpri ede nou timoun granmoun ap mouri gran gou nou pagen dlo ni mange tanpri fe you jan pou nou down town leogane bas la ville ru danjour mesi,1
Aide nous sommes  palrin 3 #57 petion ville nous sommes en total 20 adultes et 3 bb 5enfants nous avons pas 2lo nourriture aider nous svp,1
Bonjou m ta renmen konnen plis enfomasyon sou sa yap fe pou nou.,1
Information concernant tremblement de terre en Haiti.,1
M pa gen radyo pou m konn sak ap pase,0
Mwen ta renmen konnen etudiant ki te nan universiti yo ki detruit yo kisa yap fe pou yo,1
Kil replik yo ap fini eske lap dire yon mwa jan yo di l nan la ri a,1
"Kisa ki koz sekous sa yo e jiskil n ap ka pran yon souf. Nan konbyen tan apre, l ap repase?",1
Fonksyonman lekol kisa otorite yo di pou rs peyi a.,0
Wi nou bezwen anpil d nan st louis delmas 33,1
Mwen ta renmen konnen ki bank ki ouv nan leogann,0
Mwen bezyen enfomasyon sou evakyasyon ayityen ki vle ale nan peyi orlando ou banm sit la s. v. p mesi davans,1
"INFORMATION SUR CANADA, SENEGAL, ETATS-UNIS, FRANCE POUR RFUGER.",1
bonswa eske se nan ane sa a nap jwenn tranblemen de terre sa m tande yo di ki gen pou fet la. nou gen anpil problem tanpri voye yon mesag pou mwen. se oriental,1
mwen viktim nan tranbleman 2 ta a mwen mande ed a tout moun ki kapab edem yo tanpri,1
"Eske gen atis nan rockfam ak barikad ki mouri, Repons imedya.",0
"Mwen bezwen manje ak swen mwen te delma, kay mwen kraze tout fanmim mouri sel mwen ak yon ti kouzinn mwen k rete nou gonayiv nap domi kay moun toujou nou grangou",1
Kil nou kapab demi nan kay? Eske replik yo fini.,1
Nou menm pap gran gwav nou mande pou tout otorite kikonsne nan zaf d alimante yo pouyo fyon resansman pouyoka envite derapay paske tout moun viktim.,1
Nou se Yon sant. ki rele sant lunyon nou situye a maryani 1 b dlo rue o d m. ruyel desaline prologe impas lunyon. Nou retire paske nou a lentery,0
Eske li nomal apre yon tranbleman de te ke gen tout sekous sa yo? Paske bagay sa soti poul bloke kem. Mesi,1
Quel offre le gouvernement a haiti,1
Nombre de morts pour ce tremblement de terre,1
Tanpri edem mwen pedi fanmim mwen paka manje mwen sou plas boyer edem.,1
koman yon moun ki gen paspo l espire ap f renouvle l si imigrasyon an fmen?,0
Nou se ( Association des victimes ave Christophe chanel bas Rail ). Nou pa jwenn ed pasonn. Nou mande w ede nou jan ou kapab soufrans rad pou nou. Ou ka rele,1
INFOMATION SUR CE QUI SE PASSE,0
Je vous en prie faites ce que vous pouvez pour nous parceque notre fille ne peut pas manger faute de moyen en plus elle est coffr nous sommes au centre,1
I ANDEZD SIM TE NAN SEPARE MGIN POU TOUT MOU-N TA JWEN. N SAN DEZD,0
"Mwen sou rezidans, si avoka ki nan ambassade americaine ta vle ekrim, m pa gen adres kisam ka esper paske dosy yo fini, visa yo py deja svp kisa poum f?",0
MWEN BEZWEN ENFOMASYON SOU RES REPLIK LA,1
"Mezanmi aktielman la se tet chaje ak fredi kap kraze zonn. se FLEURIMOND f kelke chos, sove nou svp. mje 3m rantre st-antoine bariy gode dey antan dig",1
Sim se moun plato santral ki kote poum al pran machin gratis epi mwen sinistre mwen abiti a boukan la pli rout fr menm se ti,1
PASE WE NOU NAN MNN LAZA. KAY NOU KRASE NT. . PASE WE NOU NAP MOURI,1
"Nou bezwen dlo potab, manje, anpil tant ou pwela fredi ap touye nou, medikaman pou grip, pou enfeksyon pou fyv etc. Nou gen anpil timoun avek nou. Nou r",1
komin kenskf mesi nou deja kenskf nou pa gen yon lot kote pou nou ale se asistans nou bezwen poun ede tet nou avek tout pil lot moun ki monte vin konb,1
la. Rout aeopo antwe tesina sou teren.,1
Mwen gen pwoblem kob poum peye yon machin pou m ka retire bagay yo anndan kay la poum pote yo senmak nan latibonit.,1
PASKE MAK TOUT FANMIM NAN LAPLAS KISE 8me SEKSYON KOMIN MANICH,1
Mesi! men nou menm nou nan gresye e se la nou rete nou pa gen lot kote tanpri f kichy pou nou nan 24m seksyon ( ti boukan ),1
"Me zanmi di yon mo pou gresye, paske gresye gen plizy mou anba kay se chen kap manje ponyt yo. gresye fin santi espesialman b komisarya. map mande otor",1
n anbakay la ok mesi pou tout sms nou voye pou mwen enap voye pou mwen tou jou mesi mesi mesi se nou kila avek mwen mesi pa lagen m ok mesi,0
"Mwen rele kerline bellevue, m se yon reskape de tranbleman de terre a mwen se yon sinistre, m tap viv ak 3 frere mwen ki se pierreson, marc venel, henryg",1
Tanpri gen biro transf ki ouv nan potoprens?,1
ap se pare yo tanpri pa blye n souple,1
"Bonjour, je vous ecris juste pour vous demander dans quelle mesure vous devez aider association etudiant belloc leogane pour joindre manger pour populatio",1
"Silvoupl, panse ak nou non, nou sou yon ti teren nan santo 20b riyl chekina, dey lekol filantwp la. yo bay manje tou pre nou men yo pa rive koten. antou nou 22",1
me par ce que jesuis vraiment courbatue,1
"NOU BEZWEN TANT DLO MANJE NAN ZON KAFOU ROUT RAIL, RUE LA PAIX APR",1
"Excuse me i saw you i live in leogane haiti in guerin states next to navy american base, we need help please come on, we need docteur, nurse, food, beca",1
"nou pa gen dlo pou br tampri tampri ede nou. Mesi davanse. one pou nou, resp pou nou",1
"Adresse : Haiti, Carrefour, rue R saint louis. Weneed food, tents, waters, sleeping bags or sleeping mats please help. Thank you",1
Eske tranbleman te fini s p v m ta renmen konnen mesi,1
Eske nou tal pran moun kite anba dekonb ki nan minotri yo,1
Mwen w tout mesaj nou voye mwen remsye nou men nou pa di ki kote pou moun enpas filadlfya wout nasyonal no 1 ap jwen n manje se ke m si nou pitit,1
Bonsoir mwen komin zone delmas dix sept gen moun ki kapab anba dekomb al verifiye,1
Man mande eske pa gen ed pou felen manman m ak papa m mouri nan tr,1
Nou se yon gwoup ki genyen yon oganizasyon M. H. D ki se mouvemant des humaniste pour le developpement. ki rekonet pa leta nan nimewo o6227 nou,1
"tanpri voye je gade moun ki sou wout fr nan riyl dse, yo bezwen manje, dlo trete, ak tant tou. St Paul Davidson",1
anyen ke nou ak rad kite sou nou.,1
"Alo Digicel, depi avany mwen pa kapab fe apel, e anplis mwen pedi yodn apel entenasyonal.",0
ki nimero ki pou lot enfomasyon,0
Nou jwenn mesaj ki di nou pa dwe mande ede manje dlo tan t sou ki nimewo pou nou fe sa,1
MWEN SANTIM KONTAN 1 PE LA MAP JWENN MESAJ SA YO MEN JODIA MWEN P,0
MWEN RETE KANAL BWA 4M SEKSIYON GONAV SOU ROUT POU ANTRE GRO MORN,1
NOU NAN RI ST MATEN ANDEDAN AZIL KOMINAL LA NOU PA GEN MANJE POU NOU MANJE TANPRI EDE NOU.,1
Nou beswen ed paske se de viktime 2 12j jan nou refijen pont sonde jan nou w bagay ap distribye a nou jwenn nap mande entvansyon an ijans ak konsne.,1
Eske replik yo fini?Ki risk ki genyen pou lagonav?,1
Digicel mwen nan emjensi poum pale stp fem kado yon ti minit poum jere kek pwoblem.,1
Mwen se yon agronom e mwen ta renmen akonpaye pwoteksyon sivil kom volonte. Mwen ta renmen adres pwoteksyon sivil p-a-p,1
Mwen ta renmen jwenm yon mwayen pou m degage koman nou kapab ede m?mwen bezwen ede nou anpil.,0
ss 3106 Enfants 2353 Enfants mono parental du fait 206 Orphelins 257 Jeunes Plus que 500 Familles 1189 Adultes 152 Vieillards 4000 Sinistres environ 530,1
M ta renmen konnen kek enfomasyon sou zaf tranbleman de ta a.,1
Gen yon dife nan aveni koup la wap desann nan sylvi gwo dife kay ap boule ee kay en kay,1
